id,title,snippet,url
0804.0813,,,https://arxiv.org/abs/0804.0813
1004.2321,,,https://arxiv.org/abs/1004.2321
1506.05804,,,https://arxiv.org/abs/1506.05804
1908.02567,,,https://arxiv.org/abs/1908.02567
2207.09356,,,https://arxiv.org/abs/2207.09356
2107.12155,,,https://arxiv.org/abs/2107.12155
1408.2910,,,https://arxiv.org/abs/1408.2910
1709.04604,,,https://arxiv.org/abs/1709.04604
1802.02367,,,https://arxiv.org/abs/1802.02367
1701.05904,,,https://arxiv.org/abs/1701.05904
2301.02876,,,https://arxiv.org/abs/2301.02876
2107.08053,,,https://arxiv.org/abs/2107.08053
1308.5436,,,https://arxiv.org/abs/1308.5436
