id,title,snippet,url
1909.04909,,,https://arxiv.org/abs/1909.04909
1609.02907,,,https://arxiv.org/abs/1609.02907
1912.11257,,,https://arxiv.org/abs/1912.11257
2010.11929,,,https://arxiv.org/abs/2010.11929
2109.03654,,,https://arxiv.org/abs/2109.03654
2102.12122,,,https://arxiv.org/abs/2102.12122
2009.12152,,,https://arxiv.org/abs/2009.12152
2103.09469,,,https://arxiv.org/abs/2103.09469
2202.09741v5,,,https://arxiv.org/abs/2202.09741v5
2105.02358v2,,,https://arxiv.org/abs/2105.02358v2
2306.05427v2,,,https://arxiv.org/abs/2306.05427v2
2601.15305v1,,,https://arxiv.org/abs/2601.15305v1
2508.17807v2,,,https://arxiv.org/abs/2508.17807v2
2209.10464v2,,,https://arxiv.org/abs/2209.10464v2
2212.08151v1,,,https://arxiv.org/abs/2212.08151v1
2411.09702v1,,,https://arxiv.org/abs/2411.09702v1
2302.04542v1,,,https://arxiv.org/abs/2302.04542v1
1602.03218v2,,,https://arxiv.org/abs/1602.03218v2
