id,title,snippet,url
1610.02242,,,https://arxiv.org/abs/1610.02242
2001.07685,,,https://arxiv.org/abs/2001.07685
1905.02249,,,https://arxiv.org/abs/1905.02249
2103.09470,,,https://arxiv.org/abs/2103.09470
1703.03400,,,https://arxiv.org/abs/1703.03400
1703.01780,,,https://arxiv.org/abs/1703.01780
2002.08597,,,https://arxiv.org/abs/2002.08597
1911.04252,,,https://arxiv.org/abs/1911.04252
1911.09781,,,https://arxiv.org/abs/1911.09781
1904.12848,,,https://arxiv.org/abs/1904.12848
2505.12345,,,https://arxiv.org/abs/2505.12345
